Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-01-21,BHARATFORG,EQ,774.75,784.0,792.8,772.2,777.5,780.1,781.62,430414,33642002020000.0,14051,152769,0.35490000000000005
2016-01-22,BHARATFORG,EQ,780.1,788.8,803.4,782.1,799.25,798.45,797.28,365342,29127994664999.996,9140,133264,0.36479999999999996
2016-01-25,BHARATFORG,EQ,798.45,805.0,828.0,803.55,810.0,813.2,820.3,549850,45104413235000.0,15680,247362,0.4499
2016-01-27,BHARATFORG,EQ,813.2,819.5,831.45,798.45,824.6,826.55,817.74,646240,52845789050000.0,25957,160377,0.2482
2016-01-28,BHARATFORG,EQ,826.55,821.0,829.45,811.4,817.2,821.0,819.21,589978,48331773580000.0,15992,251738,0.4267
2016-01-29,BHARATFORG,EQ,821.0,821.0,839.75,808.0,838.0,833.55,826.61,494013,40835640515000.0,15701,237103,0.48
2016-02-01,BHARATFORG,EQ,833.55,838.9,855.8,834.9,835.0,839.95,844.48,312616,26399648495000.0,10786,85711,0.2742
2016-02-02,BHARATFORG,EQ,839.95,838.0,847.35,810.0,811.0,815.5,831.72,282206,23471599385000.0,15486,93464,0.3312
2016-02-03,BHARATFORG,EQ,815.5,806.65,806.65,780.0,792.0,791.5,792.73,591477,46888334735000.0,14648,211177,0.35700000000000004
2016-02-04,BHARATFORG,EQ,791.5,798.0,808.5,776.35,790.35,792.55,795.26,921258,73264175455000.0,23165,346874,0.3765
2016-02-05,BHARATFORG,EQ,792.55,800.0,800.7,762.3,773.0,771.35,775.82,962769,74693861215000.0,27492,468786,0.4869
2016-02-08,BHARATFORG,EQ,771.35,773.8,784.05,755.15,773.0,771.25,771.34,758086,58474081454999.99,16475,266253,0.35119999999999996
2016-02-09,BHARATFORG,EQ,771.25,770.0,810.6,748.0,786.0,778.0,779.18,2852570,222266606569999.97,73018,419889,0.1472
2016-02-10,BHARATFORG,EQ,778.0,796.0,796.0,768.0,787.2,783.1,780.61,1064745,83115548590000.0,28902,256467,0.2409
2016-02-11,BHARATFORG,EQ,783.1,786.0,787.8,756.1,769.0,765.3,764.67,664717,50829211405000.0,13945,317347,0.47740000000000005
2016-02-12,BHARATFORG,EQ,765.3,764.05,775.7,720.0,747.0,745.0,736.73,751570,55370065785000.0,21203,245497,0.32659999999999995
2016-02-15,BHARATFORG,EQ,745.0,751.0,790.0,751.0,788.0,785.8,778.34,401182,31225752385000.004,11683,86013,0.2144
2016-02-16,BHARATFORG,EQ,785.8,798.4,799.0,768.25,772.0,774.9,777.24,775276,60257186985000.0,20076,329552,0.4251
2016-02-17,BHARATFORG,EQ,774.9,773.9,788.0,752.0,784.0,785.1,772.95,847316,65493552210000.0,21493,261915,0.3091
2016-02-18,BHARATFORG,EQ,785.1,792.6,801.75,763.4,770.0,770.45,775.46,698107,54135545679999.99,20066,251718,0.36060000000000003
2016-02-19,BHARATFORG,EQ,770.45,765.0,782.0,761.25,770.25,771.7,772.84,339191,26213974945000.0,13886,95013,0.2801
2016-02-22,BHARATFORG,EQ,771.7,770.9,792.0,768.5,786.0,786.5,783.24,582097,45592308075000.0,16141,194149,0.3335
2016-02-23,BHARATFORG,EQ,786.5,788.9,788.9,762.9,765.5,767.1,772.24,612076,47267064060000.0,12963,219074,0.3579
2016-02-24,BHARATFORG,EQ,767.1,768.0,772.5,752.6,760.6,758.8,759.65,449402,34138957985000.004,19114,137323,0.3056
2016-02-25,BHARATFORG,EQ,758.8,763.7,766.95,728.6,739.55,737.1,737.78,980520,72341282595000.0,38866,434098,0.44270000000000004
2016-02-26,BHARATFORG,EQ,737.1,753.5,753.5,733.5,744.25,743.05,741.48,378008,28028415170000.0,12265,135235,0.3578
2016-02-29,BHARATFORG,EQ,743.05,752.65,759.0,729.0,745.7,746.4,744.6,558699,41600653410000.0,15986,179314,0.3209
2016-03-01,BHARATFORG,EQ,746.4,755.0,779.0,743.3,774.9,776.0,765.97,485905,37219098410000.0,15522,140341,0.2888
2016-03-02,BHARATFORG,EQ,776.0,780.0,798.0,780.0,789.0,790.25,790.7,375980,29728671150000.0,11356,114557,0.30469999999999997
2016-03-03,BHARATFORG,EQ,790.25,797.9,829.5,795.5,827.0,826.7,815.34,815878,66522076390000.0,27133,174393,0.2137
2016-03-04,BHARATFORG,EQ,826.7,835.0,835.0,810.1,816.7,818.0,819.31,410378,33622795730000.0,10757,89158,0.21730000000000002
2016-03-08,BHARATFORG,EQ,818.0,819.25,834.0,799.0,800.9,803.0,816.48,583473,47639275535000.0,17411,214847,0.3682
2016-03-09,BHARATFORG,EQ,803.0,801.65,830.95,795.0,825.2,826.75,816.1,527057,43012915315000.0,18685,121115,0.2298
2016-03-10,BHARATFORG,EQ,826.75,832.8,846.9,815.1,817.25,821.35,834.13,749080,62483166170000.01,21604,213280,0.2847
2016-03-11,BHARATFORG,EQ,821.35,823.0,829.9,812.0,817.8,816.45,821.65,416833,34249169130000.0,11457,131514,0.3155
2016-03-14,BHARATFORG,EQ,816.45,823.95,827.4,807.65,810.9,814.3,816.27,399607,32618856275000.0,11837,130435,0.3264
2016-03-15,BHARATFORG,EQ,814.3,817.0,817.0,802.05,805.0,804.0,807.2,425113,34314910030000.0,17537,241467,0.568
2016-03-16,BHARATFORG,EQ,804.0,805.0,812.7,794.2,807.6,810.55,805.11,343199,27631130160000.004,12445,119088,0.34700000000000003
2016-03-17,BHARATFORG,EQ,810.55,814.6,837.0,814.4,826.0,825.45,827.85,705546,58408827885000.0,27652,309789,0.4391
2016-03-18,BHARATFORG,EQ,825.45,826.9,852.4,822.05,852.4,849.05,841.91,722660,60841794945000.01,23245,310981,0.4303
2016-03-21,BHARATFORG,EQ,849.05,858.5,878.9,855.6,878.5,875.8,868.13,699959,60765224815000.0,19277,189140,0.2702
2016-03-22,BHARATFORG,EQ,875.8,884.95,892.15,865.0,875.35,877.75,881.92,716259,63168215925000.0,18624,166609,0.23260000000000003
2016-03-23,BHARATFORG,EQ,877.75,877.7,894.4,875.5,890.0,888.5,888.06,667883,59311869170000.01,16909,251932,0.3772
2016-03-28,BHARATFORG,EQ,888.5,895.0,901.95,874.95,875.0,878.8,888.09,431840,38351394925000.0,18888,151674,0.35119999999999996
2016-03-29,BHARATFORG,EQ,878.8,874.0,915.0,860.0,891.6,891.95,892.58,1110285,99102204175000.0,25112,410480,0.3697
2016-03-30,BHARATFORG,EQ,891.95,901.9,909.8,886.0,890.05,889.85,897.17,772813,69334471879999.99,25429,360143,0.466
2016-03-31,BHARATFORG,EQ,889.85,890.05,900.15,865.5,872.05,873.1,874.42,1499247,131097281950000.0,38380,759523,0.5065999999999999
2016-04-01,BHARATFORG,EQ,873.1,877.0,883.0,858.65,861.6,862.7,868.29,561510,48755097745000.0,19166,253559,0.4516
2016-04-04,BHARATFORG,EQ,862.7,868.0,875.5,842.0,846.3,847.0,854.99,629375,53810737765000.0,32724,279743,0.44450000000000006
2016-04-05,BHARATFORG,EQ,847.0,845.0,854.5,822.35,830.0,830.2,840.01,665913,55937501475000.0,24984,282164,0.42369999999999997
2016-04-06,BHARATFORG,EQ,830.2,800.0,804.35,785.0,788.0,788.15,792.88,1909282,151382710310000.0,47167,716827,0.3754
2016-04-07,BHARATFORG,EQ,788.15,793.0,793.0,767.0,775.0,776.55,777.61,1365618,106191747960000.0,32151,575300,0.4213
2016-04-08,BHARATFORG,EQ,776.55,775.0,789.0,767.7,768.75,769.9,776.04,710849,55164478590000.0,16906,273002,0.3841
2016-04-11,BHARATFORG,EQ,769.9,771.2,782.0,760.1,775.0,776.5,771.02,814566,62805023415000.0,21745,356207,0.43729999999999997
2016-04-12,BHARATFORG,EQ,776.5,781.0,809.9,774.0,807.1,804.85,792.04,1165491,92311960290000.0,24585,366359,0.3143
2016-04-13,BHARATFORG,EQ,804.85,818.0,840.0,810.2,829.0,830.05,824.87,1057709,87247768645000.0,26861,501114,0.47380000000000005
2016-04-18,BHARATFORG,EQ,830.05,830.0,836.15,819.05,831.0,832.5,829.87,313066,25980540810000.0,11597,103417,0.33030000000000004
2016-04-20,BHARATFORG,EQ,832.5,839.8,840.45,812.05,819.5,817.0,822.3,456163,37510215565000.0,15018,183794,0.4029
2016-04-21,BHARATFORG,EQ,817.0,819.8,829.4,805.8,820.9,821.75,818.82,463292,37935277845000.0,11179,128644,0.2777
2016-04-22,BHARATFORG,EQ,821.75,821.75,831.5,812.25,814.8,815.6,819.92,419158,34367526560000.004,11801,119536,0.2852
2016-04-25,BHARATFORG,EQ,815.6,814.6,820.35,792.1,794.6,794.3,801.41,597389,47875383540000.0,18894,256466,0.4293
2016-04-26,BHARATFORG,EQ,794.3,790.0,816.9,785.0,806.0,806.65,805.63,1109581,89391660170000.0,30604,222749,0.20079999999999998
2016-04-27,BHARATFORG,EQ,806.65,808.0,823.7,800.5,801.0,803.0,812.72,540863,43957016560000.0,19117,136876,0.2531
2016-04-28,BHARATFORG,EQ,803.0,807.4,812.9,788.1,792.1,793.0,796.45,1357352,108105992775000.0,37735,870342,0.6412000000000001
2016-04-29,BHARATFORG,EQ,793.0,785.0,801.2,785.0,798.5,798.1,793.9,559275,44400609005000.0,21613,214621,0.3837
2016-05-02,BHARATFORG,EQ,798.1,797.6,810.8,792.0,810.0,809.0,804.53,370611,29816951560000.004,10030,134841,0.3638
2016-05-03,BHARATFORG,EQ,809.0,812.0,822.7,790.75,794.2,797.5,809.13,891517,72135703195000.0,21948,396702,0.445
2016-05-04,BHARATFORG,EQ,797.5,794.9,797.7,772.45,775.0,775.5,784.5,676111,53040751170000.0,30762,292590,0.4328
2016-05-05,BHARATFORG,EQ,775.5,757.45,785.0,755.0,779.05,780.25,774.11,689634,53384999275000.0,18232,206342,0.2992
2016-05-06,BHARATFORG,EQ,780.25,775.5,790.0,775.5,778.5,779.55,782.14,325046,25423234030000.0,12175,81217,0.24989999999999998
2016-05-09,BHARATFORG,EQ,779.55,783.8,794.8,782.35,792.9,790.65,790.66,329726,26070009870000.0,8399,102957,0.3123
2016-05-10,BHARATFORG,EQ,790.65,793.4,796.0,782.4,785.7,786.0,789.16,349293,27564831120000.0,16749,114228,0.327
2016-05-11,BHARATFORG,EQ,786.0,778.0,788.9,770.05,784.0,780.6,781.68,278435,21764586040000.0,8101,61011,0.21910000000000002
2016-05-12,BHARATFORG,EQ,780.6,782.0,789.7,773.05,774.75,774.4,777.67,515174,40063318230000.0,21368,256027,0.49700000000000005
2016-05-13,BHARATFORG,EQ,774.4,770.7,770.7,748.6,749.5,751.3,756.74,972952,73627409755000.0,24405,463386,0.47630000000000006
2016-05-16,BHARATFORG,EQ,751.3,751.3,757.1,745.2,751.9,753.75,750.62,1096752,82324040310000.0,15883,717461,0.6542
2016-05-17,BHARATFORG,EQ,753.75,753.55,759.9,738.1,750.0,750.6,750.14,2905880,217980997060000.0,56301,740137,0.2547
2016-05-18,BHARATFORG,EQ,750.6,735.55,745.0,728.8,735.8,736.05,736.7,1435039,105718773225000.0,50340,452080,0.315
2016-05-19,BHARATFORG,EQ,736.05,735.0,741.5,715.2,720.05,718.45,726.94,585386,42553941900000.0,19083,232624,0.39740000000000003
2016-05-20,BHARATFORG,EQ,718.45,718.9,725.85,709.15,718.0,718.6,718.61,877754,63076697104999.99,23909,379668,0.4325
2016-05-23,BHARATFORG,EQ,718.6,723.2,724.95,710.0,713.0,712.5,714.54,487564,34838591564999.996,12780,246879,0.5064
2016-05-24,BHARATFORG,EQ,712.5,712.7,730.0,704.9,726.5,726.3,718.92,598121,43000235055000.0,21481,208161,0.348
2016-05-25,BHARATFORG,EQ,726.3,733.4,745.9,729.4,745.0,741.45,739.0,740644,54733502540000.0,25641,297590,0.4018
2016-05-26,BHARATFORG,EQ,741.45,745.0,756.4,739.0,750.0,751.4,749.82,880638,66032431835000.0,32569,379438,0.43090000000000006
2016-05-27,BHARATFORG,EQ,751.4,753.0,758.05,741.0,743.1,744.7,746.61,600504,44834275140000.0,24373,281584,0.46890000000000004
2016-05-30,BHARATFORG,EQ,744.7,751.5,752.95,735.5,750.0,745.55,744.42,484037,36032568250000.0,14340,137308,0.2837
2016-05-31,BHARATFORG,EQ,745.55,749.9,768.85,743.1,754.0,755.4,758.95,1051661,79815625490000.0,35375,415407,0.395
2016-06-01,BHARATFORG,EQ,755.4,758.6,767.5,756.6,761.0,761.65,762.58,500687,38181555425000.0,16622,189959,0.37939999999999996
2016-06-02,BHARATFORG,EQ,761.65,759.85,765.8,753.4,760.1,759.75,760.38,462839,35193159020000.0,20536,193581,0.4182
2016-06-03,BHARATFORG,EQ,759.75,764.2,774.9,748.6,754.0,752.25,761.73,592235,45112296785000.0,17024,215046,0.36310000000000003
2016-06-06,BHARATFORG,EQ,752.25,745.0,753.75,736.0,739.0,740.85,742.85,491737,36528500470000.0,13549,195807,0.3982
2016-06-07,BHARATFORG,EQ,740.85,741.0,751.4,740.9,750.5,748.3,747.31,385617,28817412220000.0,18190,178957,0.46409999999999996
2016-06-08,BHARATFORG,EQ,748.3,760.0,773.55,760.0,764.9,764.85,766.36,902159,69137832490000.0,24661,318550,0.3531
2016-06-09,BHARATFORG,EQ,764.85,765.0,774.0,757.35,759.15,760.65,765.12,401113,30690150580000.0,16040,142102,0.3543
2016-06-10,BHARATFORG,EQ,760.65,762.7,764.45,748.0,749.0,750.45,755.13,470100,35498892835000.0,19644,219583,0.4671
2016-06-13,BHARATFORG,EQ,750.45,745.8,747.7,729.0,747.0,744.1,736.86,532202,39215808875000.0,10443,208361,0.3915
2016-06-14,BHARATFORG,EQ,744.1,749.6,754.75,734.75,739.85,740.95,742.2,255132,18935875990000.0,6924,70968,0.2782
2016-06-15,BHARATFORG,EQ,740.95,749.0,751.4,739.0,743.95,743.1,744.36,309704,23053047670000.0,10634,103233,0.3333
2016-06-16,BHARATFORG,EQ,743.1,742.35,748.75,728.0,733.0,733.9,736.19,492286,36241650320000.0,12710,167878,0.341
2016-06-17,BHARATFORG,EQ,733.9,740.0,740.6,725.55,729.0,730.15,733.33,311202,22821439160000.0,9000,125545,0.40340000000000004
2016-06-20,BHARATFORG,EQ,730.15,729.0,759.6,726.0,755.9,755.2,747.91,663311,49609362580000.0,15585,286740,0.43229999999999996
2016-06-21,BHARATFORG,EQ,755.2,761.0,764.0,750.4,755.85,756.3,757.82,395626,29981170220000.0,13105,152541,0.38560000000000005
2016-06-22,BHARATFORG,EQ,756.3,756.0,764.7,736.25,736.6,737.85,745.84,843058,62878231770000.01,30452,446009,0.529
2016-06-23,BHARATFORG,EQ,737.85,735.2,756.75,735.2,753.0,752.05,747.95,616577,46117061610000.0,32586,272981,0.44270000000000004
2016-06-24,BHARATFORG,EQ,752.05,718.0,755.0,682.0,750.0,751.95,723.03,1779795,128684996500000.0,32813,663862,0.373
2016-06-27,BHARATFORG,EQ,751.95,748.9,751.9,737.65,741.0,742.4,743.4,413886,30768318789999.996,11150,85773,0.2072
2016-06-28,BHARATFORG,EQ,742.4,747.45,753.95,736.6,738.8,740.55,745.25,471877,35166510164999.996,12508,125576,0.2661
2016-06-29,BHARATFORG,EQ,740.55,744.4,762.95,742.15,760.8,756.5,754.93,835784,63096087700000.0,15754,422910,0.506
2016-06-30,BHARATFORG,EQ,756.5,764.5,773.5,750.1,760.05,760.25,762.45,1233100,94018316540000.0,26426,465313,0.3774
2016-07-01,BHARATFORG,EQ,760.25,765.0,780.0,758.9,770.0,773.5,769.52,697737,53692233040000.0,16887,207612,0.29760000000000003
2016-07-04,BHARATFORG,EQ,773.5,775.0,785.0,772.4,776.75,777.3,779.17,532866,41519305325000.0,12633,180404,0.3386
2016-07-05,BHARATFORG,EQ,777.3,778.0,778.9,763.55,766.05,768.3,769.99,295531,22755715000000.0,9885,102487,0.3468
2016-07-07,BHARATFORG,EQ,768.3,756.75,756.75,740.0,741.8,741.9,748.85,657072,49205069515000.0,25287,261023,0.3973
2016-07-08,BHARATFORG,EQ,741.9,741.8,747.5,734.1,737.35,737.65,740.21,430390,31857955000000.0,10358,110294,0.2563
2016-07-11,BHARATFORG,EQ,737.65,752.0,752.0,739.75,748.0,746.4,744.92,343207,25566209225000.0,10228,132317,0.38549999999999995
2016-07-12,BHARATFORG,EQ,746.4,748.5,756.4,744.05,750.0,751.25,751.32,389965,29298964539999.996,12606,134156,0.344
2016-07-13,BHARATFORG,EQ,751.25,753.7,756.85,742.4,745.1,746.5,749.69,431438,32344294805000.0,12088,214547,0.49729999999999996
2016-07-14,BHARATFORG,EQ,746.5,740.0,740.0,718.8,727.35,728.55,725.64,1855470,134639633715000.02,35674,961920,0.5184000000000001
2016-07-15,BHARATFORG,EQ,728.55,728.7,737.95,725.35,727.5,728.45,730.96,493814,36095658075000.0,21765,183083,0.37079999999999996
2016-07-18,BHARATFORG,EQ,728.45,733.7,749.0,732.35,738.4,737.95,740.74,796830,59024552425000.0,24001,321196,0.4031
2016-07-19,BHARATFORG,EQ,737.95,742.9,749.0,735.0,746.35,744.65,743.67,585769,43561769760000.0,17748,250471,0.4276
2016-07-20,BHARATFORG,EQ,744.65,745.0,752.4,743.1,745.0,746.25,747.31,350340,26181272135000.0,7587,93330,0.2664
2016-07-21,BHARATFORG,EQ,746.25,746.5,749.7,724.5,726.5,727.95,735.84,460737,33903044155000.0,14821,213439,0.4633
2016-07-22,BHARATFORG,EQ,727.95,726.5,740.0,725.2,737.2,735.75,735.03,379562,27898832314999.996,13386,159576,0.4204
2016-07-25,BHARATFORG,EQ,735.75,737.9,747.0,732.2,746.7,745.95,742.79,390543,29009183555000.0,11638,152950,0.39159999999999995
2016-07-26,BHARATFORG,EQ,745.95,748.0,752.45,733.1,736.0,736.9,744.48,283101,21076222855000.0,7943,81169,0.2867
2016-07-27,BHARATFORG,EQ,736.9,738.0,745.0,727.5,738.0,739.1,735.82,484048,35617275090000.0,9379,199939,0.4131
2016-07-28,BHARATFORG,EQ,739.1,743.0,752.3,734.6,750.0,749.5,745.79,725056,54073902115000.0,14195,425056,0.5861999999999999
2016-07-29,BHARATFORG,EQ,749.5,749.0,768.0,746.55,756.5,760.95,760.78,938470,71396709585000.0,23714,483442,0.5151
2016-08-01,BHARATFORG,EQ,760.95,763.0,771.4,747.0,748.85,749.75,759.2,744496,56522206535000.0,21608,365861,0.4914
2016-08-02,BHARATFORG,EQ,749.75,752.0,759.0,725.1,727.05,728.25,739.19,729262,53906242910000.0,20658,351264,0.4817
2016-08-03,BHARATFORG,EQ,728.25,726.0,735.0,719.0,725.05,725.1,727.03,829504,60307368670000.01,21449,447606,0.5396
2016-08-04,BHARATFORG,EQ,725.1,723.6,731.3,716.0,724.95,724.45,722.99,891427,64448998740000.0,16548,325829,0.3655
2016-08-05,BHARATFORG,EQ,724.45,721.4,824.4,719.1,821.4,814.3,785.14,9820299,771035648495000.0,171910,2295040,0.23370000000000002
2016-08-08,BHARATFORG,EQ,814.3,815.1,845.0,791.8,822.05,825.65,823.0,4323506,355825831960000.0,90477,708765,0.16390000000000002
2016-08-09,BHARATFORG,EQ,825.65,816.3,830.9,808.5,820.55,822.95,821.18,1184923,97303432930000.0,30192,246665,0.2082
2016-08-10,BHARATFORG,EQ,822.95,824.0,846.0,810.5,823.25,822.25,829.03,1669932,138443052320000.0,36700,392004,0.2347
2016-08-11,BHARATFORG,EQ,822.25,825.0,829.85,803.05,804.7,810.25,819.4,868778,71187296590000.0,20585,323262,0.37210000000000004
2016-08-12,BHARATFORG,EQ,810.25,812.0,826.5,805.35,823.9,823.85,821.18,1041230,85503484465000.0,26751,399740,0.3839
2016-08-16,BHARATFORG,EQ,823.85,824.8,842.8,810.65,840.65,840.25,830.76,1348838,112055976140000.02,34871,407829,0.3024
2016-08-17,BHARATFORG,EQ,840.25,844.3,852.5,836.05,844.05,847.6,846.22,1282448,108523484334999.98,34493,323336,0.2521
2016-08-18,BHARATFORG,EQ,847.6,848.55,852.85,836.5,839.75,840.15,843.07,507278,42766958335000.0,15712,148426,0.2926
2016-08-19,BHARATFORG,EQ,840.15,841.1,855.0,837.3,840.05,839.55,845.92,774092,65482375610000.0,16637,161876,0.2091
2016-08-22,BHARATFORG,EQ,839.55,845.7,847.9,830.0,830.05,833.7,837.46,412592,34552807250000.0,10490,99076,0.2401
2016-08-23,BHARATFORG,EQ,833.7,835.0,872.2,827.5,869.3,861.5,849.95,1233083,104805951935000.0,27624,341872,0.2772
2016-08-24,BHARATFORG,EQ,861.5,870.0,872.25,853.55,856.25,855.9,862.01,848483,73139702480000.0,19799,272808,0.3215
2016-08-25,BHARATFORG,EQ,855.9,859.0,872.0,850.0,851.0,851.7,855.39,2047074,175103642360000.0,28828,1042747,0.5094
2016-08-26,BHARATFORG,EQ,851.7,853.5,862.6,847.4,856.0,857.35,856.08,541538,46360089875000.0,13427,181213,0.3346
2016-08-29,BHARATFORG,EQ,857.35,857.0,859.85,850.0,853.25,854.35,855.05,408888,34961799955000.0,11685,159443,0.3899
2016-08-30,BHARATFORG,EQ,854.35,855.35,870.4,855.35,859.95,859.85,863.54,586554,50651367425000.0,15425,192132,0.3276
2016-08-31,BHARATFORG,EQ,859.85,861.0,869.45,846.7,850.6,850.3,858.69,914199,78501121260000.0,26900,438250,0.4794
2016-09-01,BHARATFORG,EQ,850.3,851.8,868.0,841.25,864.0,857.6,855.81,707598,60556819479999.99,15138,288592,0.4078
2016-09-02,BHARATFORG,EQ,857.6,859.0,883.0,859.0,871.0,873.15,875.89,1655264,144982346105000.0,34634,506550,0.306
2016-09-06,BHARATFORG,EQ,873.15,875.0,877.35,863.0,870.0,871.65,869.19,582486,50629253490000.0,14861,267141,0.4586
2016-09-07,BHARATFORG,EQ,871.65,891.0,907.85,878.15,890.0,888.0,893.17,2309066,206239922990000.0,45855,749057,0.32439999999999997
2016-09-08,BHARATFORG,EQ,888.0,894.0,896.0,871.9,878.6,878.7,885.55,758403,67160183190000.0,16139,346076,0.45630000000000004
2016-09-09,BHARATFORG,EQ,878.7,880.2,880.25,858.05,863.5,861.75,868.03,538099,46708842280000.0,25424,180907,0.3362
2016-09-12,BHARATFORG,EQ,861.75,849.0,859.0,827.1,849.0,846.2,845.66,838308,70892207155000.0,16949,334138,0.3986
2016-09-14,BHARATFORG,EQ,846.2,846.2,865.0,846.0,858.7,860.95,858.48,465381,39952005655000.0,16420,115581,0.2484
2016-09-15,BHARATFORG,EQ,860.95,864.4,876.0,855.9,873.0,869.9,867.99,569261,49411229285000.0,14083,133873,0.2352
2016-09-16,BHARATFORG,EQ,869.9,878.7,884.0,865.5,875.9,875.35,876.54,794447,69636781795000.01,20194,317919,0.40020000000000006
2016-09-19,BHARATFORG,EQ,875.35,875.9,907.2,874.6,903.65,904.15,893.19,1156752,103320204565000.0,33991,410447,0.35479999999999995
2016-09-20,BHARATFORG,EQ,904.15,909.85,909.85,887.1,893.7,892.55,894.9,730448,65367612679999.99,20057,205433,0.2812
2016-09-21,BHARATFORG,EQ,892.55,890.0,906.8,890.0,900.0,901.05,901.14,765285,68962522004999.99,17563,346819,0.4532
2016-09-22,BHARATFORG,EQ,901.05,914.9,927.25,899.1,925.0,924.85,914.69,995352,91043897050000.0,22880,343972,0.3456
2016-09-23,BHARATFORG,EQ,924.85,928.65,969.2,924.3,942.0,943.15,952.12,1820346,173319405925000.0,46518,343459,0.1887
2016-09-26,BHARATFORG,EQ,943.15,939.65,960.9,933.5,940.0,938.7,946.66,1044559,98884479535000.0,24273,349147,0.3343
2016-09-27,BHARATFORG,EQ,938.7,943.45,957.4,942.05,951.9,947.4,949.91,789101,74957256695000.0,25827,282421,0.3579
2016-09-28,BHARATFORG,EQ,947.4,954.85,959.3,939.05,941.3,943.45,945.81,844061,79831846910000.0,23025,451140,0.5345000000000001
2016-09-29,BHARATFORG,EQ,943.45,938.0,944.1,855.6,904.9,898.4,905.37,2291218,207440804845000.0,35755,652598,0.2848
2016-09-30,BHARATFORG,EQ,898.4,898.0,924.8,890.25,911.05,910.8,912.52,851916,77738831740000.0,16611,274892,0.32270000000000004
2016-10-03,BHARATFORG,EQ,910.8,923.0,944.0,912.2,941.1,940.55,929.69,772262,71796746460000.0,20249,217978,0.2823
2016-10-04,BHARATFORG,EQ,940.55,944.65,948.1,921.0,922.5,924.4,930.19,770794,71698466165000.0,17212,292444,0.37939999999999996
2016-10-05,BHARATFORG,EQ,924.4,917.8,936.65,881.0,922.95,925.05,917.88,1252289,114944931540000.02,28991,314081,0.25079999999999997
2016-10-06,BHARATFORG,EQ,925.05,926.0,944.0,914.0,935.0,930.85,929.42,882691,82039057185000.0,17767,212108,0.2403
2016-10-07,BHARATFORG,EQ,930.85,951.85,959.5,938.15,957.0,956.5,949.57,1213929,115271159780000.0,26904,280795,0.2313
2016-10-10,BHARATFORG,EQ,956.5,966.0,978.0,932.35,940.2,936.85,956.75,1328453,127099301255000.0,34867,339162,0.2553
2016-10-13,BHARATFORG,EQ,936.85,933.9,936.8,903.25,912.95,913.85,918.62,902204,82878429315000.0,21834,283549,0.3143
2016-10-14,BHARATFORG,EQ,913.85,921.95,925.5,913.05,916.0,916.2,918.2,371219,34085453795000.0,8998,107816,0.2904
2016-10-17,BHARATFORG,EQ,916.2,922.25,922.25,884.1,887.95,889.7,900.33,496503,44701509885000.0,15108,141168,0.2843
2016-10-18,BHARATFORG,EQ,889.7,895.0,912.0,885.0,910.65,905.25,896.35,639361,57309286950000.0,14777,171427,0.2681
2016-10-19,BHARATFORG,EQ,905.25,914.5,917.95,895.5,901.0,901.4,907.77,523617,47532352700000.0,12188,132861,0.25370000000000004
2016-10-20,BHARATFORG,EQ,901.4,904.0,907.0,891.2,893.15,894.05,896.92,325735,29215720770000.0,9827,111850,0.34340000000000004
